model,coverage,risk
ResNet50,0.82625,0.02118003025718608
ResNet50,0.826875,0.021164021164021163
ResNet50,0.8275,0.021148036253776436
ResNet50,0.828125,0.021132075471698115
ResNet50,0.82875,0.021116138763197588
ResNet50,0.829375,0.02110022607385079
ResNet50,0.83,0.02108433734939759
ResNet50,0.830625,0.021068472535741158
ResNet50,0.83125,0.021052631578947368
ResNet50,0.831875,0.021036814425244178
ResNet50,0.8325,0.021021021021021023
ResNet50,0.833125,0.02175543885971493
ResNet50,0.83375,0.021739130434782608
ResNet50,0.834375,0.021722846441947566
ResNet50,0.835,0.021706586826347306
ResNet50,0.835625,0.02169035153328347
ResNet50,0.83625,0.021674140508221227
ResNet50,0.836875,0.022404779686333084
ResNet50,0.8375,0.022388059701492536
ResNet50,0.838125,0.023117076808351976
ResNet50,0.83875,0.023099850968703428
ResNet50,0.839375,0.02308265078183172
ResNet50,0.84,0.023065476190476192
ResNet50,0.840625,0.023048327137546468
ResNet50,0.84125,0.023031203566121844
ResNet50,0.841875,0.02301410541945063
ResNet50,0.8425,0.022997032640949554
ResNet50,0.843125,0.022979985174203115
ResNet50,0.84375,0.022962962962962963
ResNet50,0.844375,0.0229459659511473
ResNet50,0.845,0.022928994082840236
ResNet50,0.845625,0.022912047302291204
ResNet50,0.84625,0.023633677991137372
ResNet50,0.846875,0.023616236162361623
ResNet50,0.8475,0.02359882005899705
ResNet50,0.848125,0.023581429624170966
ResNet50,0.84875,0.023564064801178203
ResNet50,0.849375,0.0235467255334805
ResNet50,0.85,0.023529411764705882
ResNet50,0.850625,0.02351212343864805
ResNet50,0.85125,0.024229074889867842
ResNet50,0.851875,0.02421129860601614
ResNet50,0.8525,0.024926686217008796
ResNet50,0.853125,0.02564102564102564
ResNet50,0.85375,0.02562225475841874
ResNet50,0.854375,0.025603511338697878
ResNet50,0.855,0.025584795321637425
ResNet50,0.855625,0.026296566837107377
ResNet50,0.85625,0.026277372262773723
ResNet50,0.856875,0.0262582056892779
ResNet50,0.8575,0.026239067055393587
ResNet50,0.858125,0.026219956300072834
ResNet50,0.85875,0.026200873362445413
ResNet50,0.859375,0.02690909090909091
ResNet50,0.86,0.02688953488372093
ResNet50,0.860625,0.026870007262164125
ResNet50,0.86125,0.026850507982583455
ResNet50,0.861875,0.026831036983321246
ResNet50,0.8625,0.02753623188405797
ResNet50,0.863125,0.027516292541636494
ResNet50,0.86375,0.027496382054992764
ResNet50,0.864375,0.0274765003615329
ResNet50,0.865,0.02745664739884393
ResNet50,0.865625,0.027436823104693142
ResNet50,0.86625,0.027417027417027416
ResNet50,0.866875,0.0273972602739726
ResNet50,0.8675,0.027377521613832854
ResNet50,0.868125,0.027357811375089993
ResNet50,0.86875,0.027338129496402876
ResNet50,0.869375,0.027318475916606758
ResNet50,0.87,0.027298850574712645
ResNet50,0.870625,0.027279253409906678
ResNet50,0.87125,0.027259684361549498
ResNet50,0.871875,0.02795698924731183
ResNet50,0.8725,0.027936962750716332
ResNet50,0.873125,0.02791696492483894
ResNet50,0.87375,0.027896995708154508
ResNet50,0.874375,0.027877055039313797
ResNet50,0.875,0.02857142857142857
ResNet50,0.875625,0.028551034975017844
ResNet50,0.87625,0.028530670470756064
ResNet50,0.876875,0.02851033499643621
ResNet50,0.8775,0.02849002849002849
ResNet50,0.878125,0.028469750889679714
ResNet50,0.87875,0.02844950213371266
ResNet50,0.879375,0.028429282160625444
ResNet50,0.88,0.028409090909090908
ResNet50,0.880625,0.028388928317955996
ResNet50,0.88125,0.029078014184397163
ResNet50,0.881875,0.029057406094968107
ResNet50,0.8825,0.02903682719546742
ResNet50,0.883125,0.029016277423920735
ResNet50,0.88375,0.028995756718528994
ResNet50,0.884375,0.028975265017667843
ResNet50,0.885,0.028954802259887006
ResNet50,0.885625,0.029640084685956247
ResNet50,0.88625,0.030324400564174896
ResNet50,0.886875,0.030303030303030304
ResNet50,0.8875,0.03028169014084507
ResNet50,0.888125,0.03096410978184377
ResNet50,0.88875,0.030942334739803096
ResNet50,0.889375,0.03162333099086437
ResNet50,0.89,0.032303370786516857
ResNet50,0.890625,0.032280701754385965
ResNet50,0.89125,0.03295932678821879
ResNet50,0.891875,0.032936229852838124
ResNet50,0.8925,0.032913165266106444
ResNet50,0.893125,0.03358992302309307
ResNet50,0.89375,0.033566433566433566
ResNet50,0.894375,0.033542976939203356
ResNet50,0.895,0.0335195530726257
ResNet50,0.895625,0.03349616189811584
ResNet50,0.89625,0.03347280334728033
ResNet50,0.896875,0.033449477351916376
ResNet50,0.8975,0.033426183844011144
ResNet50,0.898125,0.033402922755741124
ResNet50,0.89875,0.03337969401947149
ResNet50,0.899375,0.03335649756775538
ResNet50,0.9,0.03333333333333333
ResNet50,0.900625,0.033310201249132546
ResNet50,0.90125,0.033287101248266296
ResNet50,0.901875,0.033264033264033266
ResNet50,0.9025,0.0332409972299169
ResNet50,0.903125,0.03321799307958478
ResNet50,0.90375,0.03319502074688797
ResNet50,0.904375,0.0331720801658604
ResNet50,0.905,0.03314917127071823
ResNet50,0.905625,0.033126293995859216
ResNet50,0.90625,0.03310344827586207
ResNet50,0.906875,0.03308063404548587
ResNet50,0.9075,0.03305785123966942
ResNet50,0.908125,0.03303509979353063
ResNet50,0.90875,0.033012379642365884
ResNet50,0.909375,0.032989690721649485
ResNet50,0.91,0.03296703296703297
ResNet50,0.910625,0.032944406314344546
ResNet50,0.91125,0.03292181069958848
ResNet50,0.911875,0.03289924605894448
ResNet50,0.9125,0.03287671232876712
ResNet50,0.913125,0.03285420944558522
ResNet50,0.91375,0.03283173734610123
ResNet50,0.914375,0.03349282296650718
ResNet50,0.915,0.03346994535519126
ResNet50,0.915625,0.033447098976109216
ResNet50,0.91625,0.03342428376534789
ResNet50,0.916875,0.033401499659168374
ResNet50,0.9175,0.03337874659400545
ResNet50,0.918125,0.033356024506466984
ResNet50,0.91875,0.03333333333333333
ResNet50,0.919375,0.03331067301155676
ResNet50,0.92,0.033967391304347824
ResNet50,0.920625,0.034623217922606926
ResNet50,0.92125,0.03459972862957938
ResNet50,0.921875,0.03525423728813559
ResNet50,0.9225,0.03590785907859079
ResNet50,0.923125,0.03588354773188896
ResNet50,0.92375,0.036535859269282815
ResNet50,0.924375,0.036511156186612576
ResNet50,0.925,0.03648648648648649
ResNet50,0.925625,0.03713706954760297
ResNet50,0.92625,0.037786774628879895
ResNet50,0.926875,0.037761294672960216
ResNet50,0.9275,0.03773584905660377
ResNet50,0.928125,0.03838383838383838
ResNet50,0.92875,0.039030955585464336
ResNet50,0.929375,0.03967720242098184
ResNet50,0.93,0.0396505376344086
ResNet50,0.930625,0.039623908663532575
ResNet50,0.93125,0.03959731543624161
ResNet50,0.931875,0.04024144869215292
ResNet50,0.9325,0.040214477211796246
ResNet50,0.933125,0.04085733422638982
ResNet50,0.93375,0.041499330655957165
ResNet50,0.934375,0.04147157190635452
ResNet50,0.935,0.04144385026737968
ResNet50,0.935625,0.041416165664662656
ResNet50,0.93625,0.04205607476635514
ResNet50,0.936875,0.04269513008672448
ResNet50,0.9375,0.043333333333333335
ResNet50,0.938125,0.04330446369087275
ResNet50,0.93875,0.043275632490013316
ResNet50,0.939375,0.043912175648702596
ResNet50,0.94,0.04454787234042553
ResNet50,0.940625,0.045182724252491695
ResNet50,0.94125,0.045816733067729085
ResNet50,0.941875,0.0457863304578633
ResNet50,0.9425,0.045755968169761276
ResNet50,0.943125,0.04572564612326044
ResNet50,0.94375,0.0456953642384106
ResNet50,0.944375,0.04632693580410324
ResNet50,0.945,0.046296296296296294
ResNet50,0.945625,0.046265697290152015
ResNet50,0.94625,0.04689564068692206
ResNet50,0.946875,0.047524752475247525
ResNet50,0.9475,0.047493403693931395
ResNet50,0.948125,0.047462096242584045
ResNet50,0.94875,0.04808959156785244
ResNet50,0.949375,0.048716260697827515
ResNet50,0.95,0.04868421052631579
ResNet50,0.950625,0.04865220249835635
ResNet50,0.95125,0.04862023653088042
ResNet50,0.951875,0.048588312541037425
ResNet50,0.9525,0.048556430446194225
ResNet50,0.953125,0.04918032786885246
ResNet50,0.95375,0.04980340760157274
ResNet50,0.954375,0.04977079240340537
ResNet50,0.955,0.049738219895287955
ResNet50,0.955625,0.04970568999345978
ResNet50,0.95625,0.05032679738562092
ResNet50,0.956875,0.050293925538863485
ResNet50,0.9575,0.050913838120104436
ResNet50,0.958125,0.050880626223091974
ResNet50,0.95875,0.05084745762711865
ResNet50,0.959375,0.050814332247557006
ResNet50,0.96,0.051432291666666664
ResNet50,0.960625,0.05204944697462589
ResNet50,0.96125,0.05201560468140442
ResNet50,0.961875,0.05198180636777128
ResNet50,0.9625,0.05194805194805195
ResNet50,0.963125,0.05256327060350422
ResNet50,0.96375,0.05317769130998703
ResNet50,0.964375,0.053791315618924175
ResNet50,0.965,0.054404145077720206
ResNet50,0.965625,0.05436893203883495
ResNet50,0.96625,0.054980595084087966
ResNet50,0.966875,0.055591467356173235
ResNet50,0.9675,0.05555555555555555
ResNet50,0.968125,0.05551969012265978
ResNet50,0.96875,0.05548387096774193
ResNet50,0.969375,0.05544809800128949
ResNet50,0.97,0.05605670103092784
ResNet50,0.970625,0.056020605280103025
ResNet50,0.97125,0.055984555984555984
ResNet50,0.971875,0.05659163987138264
ResNet50,0.9725,0.05719794344473008
ResNet50,0.973125,0.057803468208092484
ResNet50,0.97375,0.05840821566110398
ResNet50,0.974375,0.059012187299550996
ResNet50,0.975,0.05961538461538462
ResNet50,0.975625,0.06021780909673286
ResNet50,0.97625,0.06017925736235595
ResNet50,0.976875,0.060780550223928344
ResNet50,0.9775,0.061381074168797956
ResNet50,0.978125,0.061980830670926516
ResNet50,0.97875,0.06257982120051085
ResNet50,0.979375,0.0631780472239949
ResNet50,0.98,0.06377551020408163
ResNet50,0.980625,0.06373486297004462
ResNet50,0.98125,0.0643312101910828
ResNet50,0.981875,0.06429026098026734
ResNet50,0.9825,0.0648854961832061
ResNet50,0.983125,0.06547997457088366
ResNet50,0.98375,0.06607369758576874
ResNet50,0.984375,0.06666666666666667
ResNet50,0.985,0.06662436548223351
ResNet50,0.985625,0.06721623335447051
ResNet50,0.98625,0.06780735107731306
ResNet50,0.986875,0.06776440785307157
ResNet50,0.9875,0.06772151898734177
ResNet50,0.988125,0.0683111954459203
ResNet50,0.98875,0.06826801517067003
ResNet50,0.989375,0.06885660138976626
ResNet50,0.99,0.06944444444444445
ResNet50,0.990625,0.0694006309148265
ResNet50,0.99125,0.06935687263556116
ResNet50,0.991875,0.06994328922495274
ResNet50,0.9925,0.07052896725440806
ResNet50,0.993125,0.0711139081183134
ResNet50,0.99375,0.0710691823899371
ResNet50,0.994375,0.07165304839723445
ResNet50,0.995,0.07160804020100503
ResNet50,0.995625,0.07219083490269931
ResNet50,0.99625,0.07214554579673776
ResNet50,0.996875,0.07272727272727272
ResNet50,0.9975,0.07330827067669173
ResNet50,0.998125,0.07388854101440201
ResNet50,0.99875,0.07384230287859825
ResNet50,0.999375,0.07379612257661038
ResNet50,1.0,0.07375
EfficientNetB0,0.000625,0.0
EfficientNetB0,0.00125,0.0
EfficientNetB0,0.001875,0.0
EfficientNetB0,0.0025,0.0
EfficientNetB0,0.003125,0.0
EfficientNetB0,0.00375,0.0
EfficientNetB0,0.004375,0.0
EfficientNetB0,0.005,0.0
EfficientNetB0,0.005625,0.0
EfficientNetB0,0.00625,0.0
EfficientNetB0,0.006875,0.0
EfficientNetB0,0.0075,0.0
EfficientNetB0,0.008125,0.0
EfficientNetB0,0.00875,0.0
EfficientNetB0,0.009375,0.0
EfficientNetB0,0.01,0.0
EfficientNetB0,0.010625,0.0
EfficientNetB0,0.01125,0.0
EfficientNetB0,0.011875,0.0
EfficientNetB0,0.0125,0.0
EfficientNetB0,0.013125,0.0
EfficientNetB0,0.01375,0.0
EfficientNetB0,0.014375,0.0
EfficientNetB0,0.015,0.0
EfficientNetB0,0.015625,0.0
EfficientNetB0,0.01625,0.0
EfficientNetB0,0.016875,0.0
EfficientNetB0,0.0175,0.0
EfficientNetB0,0.018125,0.0
EfficientNetB0,0.01875,0.0
EfficientNetB0,0.019375,0.0
EfficientNetB0,0.02,0.0
EfficientNetB0,0.020625,0.0
EfficientNetB0,0.02125,0.0
EfficientNetB0,0.021875,0.0
EfficientNetB0,0.0225,0.0
EfficientNetB0,0.023125,0.0
EfficientNetB0,0.02375,0.0
EfficientNetB0,0.024375,0.0
EfficientNetB0,0.025,0.0
EfficientNetB0,0.025625,0.0
EfficientNetB0,0.02625,0.0
EfficientNetB0,0.026875,0.0
EfficientNetB0,0.0275,0.0
EfficientNetB0,0.028125,0.0
EfficientNetB0,0.02875,0.0
EfficientNetB0,0.029375,0.0
EfficientNetB0,0.03,0.0
EfficientNetB0,0.030625,0.0
EfficientNetB0,0.03125,0.0
EfficientNetB0,0.031875,0.0
EfficientNetB0,0.0325,0.0
EfficientNetB0,0.033125,0.0
EfficientNetB0,0.03375,0.0
EfficientNetB0,0.034375,0.0
EfficientNetB0,0.035,0.0
EfficientNetB0,0.035625,0.0
EfficientNetB0,0.03625,0.0
EfficientNetB0,0.036875,0.0
EfficientNetB0,0.0375,0.0
EfficientNetB0,0.038125,0.0
EfficientNetB0,0.03875,0.0
EfficientNetB0,0.039375,0.0
EfficientNetB0,0.04,0.0
EfficientNetB0,0.040625,0.0
EfficientNetB0,0.04125,0.0
EfficientNetB0,0.041875,0.0
EfficientNetB0,0.0425,0.0
EfficientNetB0,0.043125,0.0
EfficientNetB0,0.04375,0.0
EfficientNetB0,0.044375,0.0
EfficientNetB0,0.045,0.0
EfficientNetB0,0.045625,0.0
EfficientNetB0,0.04625,0.0
EfficientNetB0,0.046875,0.0
EfficientNetB0,0.0475,0.0
EfficientNetB0,0.048125,0.0
EfficientNetB0,0.04875,0.0
EfficientNetB0,0.049375,0.0
EfficientNetB0,0.05,0.0
EfficientNetB0,0.050625,0.0
EfficientNetB0,0.05125,0.0
EfficientNetB0,0.051875,0.0
EfficientNetB0,0.0525,0.0
EfficientNetB0,0.053125,0.0
EfficientNetB0,0.05375,0.0
EfficientNetB0,0.054375,0.0
EfficientNetB0,0.055,0.0
EfficientNetB0,0.055625,0.0
EfficientNetB0,0.05625,0.0
EfficientNetB0,0.056875,0.0
EfficientNetB0,0.0575,0.0
EfficientNetB0,0.058125,0.0
EfficientNetB0,0.05875,0.0
EfficientNetB0,0.059375,0.0
EfficientNetB0,0.06,0.0
EfficientNetB0,0.060625,0.0
EfficientNetB0,0.06125,0.0
EfficientNetB0,0.061875,0.0
EfficientNetB0,0.0625,0.0
EfficientNetB0,0.063125,0.0
EfficientNetB0,0.06375,0.0
EfficientNetB0,0.064375,0.0
EfficientNetB0,0.065,0.0
EfficientNetB0,0.065625,0.0
EfficientNetB0,0.06625,0.0
EfficientNetB0,0.066875,0.0
EfficientNetB0,0.0675,0.0
EfficientNetB0,0.068125,0.0
EfficientNetB0,0.06875,0.0
EfficientNetB0,0.069375,0.0
EfficientNetB0,0.07,0.0
EfficientNetB0,0.070625,0.0
EfficientNetB0,0.07125,0.0
EfficientNetB0,0.071875,0.0
EfficientNetB0,0.0725,0.0
EfficientNetB0,0.073125,0.0
EfficientNetB0,0.07375,0.0
EfficientNetB0,0.074375,0.0
EfficientNetB0,0.075,0.0
EfficientNetB0,0.075625,0.0
EfficientNetB0,0.07625,0.0
EfficientNetB0,0.076875,0.0
EfficientNetB0,0.0775,0.0
EfficientNetB0,0.078125,0.0
EfficientNetB0,0.07875,0.0
EfficientNetB0,0.079375,0.0
EfficientNetB0,0.08,0.0
EfficientNetB0,0.080625,0.0
EfficientNetB0,0.08125,0.0
EfficientNetB0,0.081875,0.0
EfficientNetB0,0.0825,0.0
EfficientNetB0,0.083125,0.0
EfficientNetB0,0.08375,0.0
EfficientNetB0,0.084375,0.0
EfficientNetB0,0.085,0.0
EfficientNetB0,0.085625,0.0
EfficientNetB0,0.08625,0.0
EfficientNetB0,0.086875,0.0
EfficientNetB0,0.0875,0.0
EfficientNetB0,0.088125,0.0
EfficientNetB0,0.08875,0.0
EfficientNetB0,0.089375,0.0
EfficientNetB0,0.09,0.0
EfficientNetB0,0.090625,0.0
EfficientNetB0,0.09125,0.0
EfficientNetB0,0.091875,0.0
EfficientNetB0,0.0925,0.0
EfficientNetB0,0.093125,0.0
EfficientNetB0,0.09375,0.0
EfficientNetB0,0.094375,0.0
EfficientNetB0,0.095,0.0
EfficientNetB0,0.095625,0.0
EfficientNetB0,0.09625,0.0
EfficientNetB0,0.096875,0.0
EfficientNetB0,0.0975,0.0
EfficientNetB0,0.098125,0.0
EfficientNetB0,0.09875,0.0
EfficientNetB0,0.099375,0.0
EfficientNetB0,0.1,0.0
EfficientNetB0,0.100625,0.0
EfficientNetB0,0.10125,0.0
EfficientNetB0,0.101875,0.0
EfficientNetB0,0.1025,0.0
EfficientNetB0,0.103125,0.0
EfficientNetB0,0.10375,0.0
EfficientNetB0,0.104375,0.0
EfficientNetB0,0.105,0.0
EfficientNetB0,0.105625,0.0
EfficientNetB0,0.10625,0.0
EfficientNetB0,0.106875,0.0
EfficientNetB0,0.1075,0.0
EfficientNetB0,0.108125,0.0
EfficientNetB0,0.10875,0.0
EfficientNetB0,0.109375,0.0
EfficientNetB0,0.11,0.0
EfficientNetB0,0.110625,0.0
EfficientNetB0,0.11125,0.0
EfficientNetB0,0.111875,0.0
EfficientNetB0,0.1125,0.0
EfficientNetB0,0.113125,0.0
EfficientNetB0,0.11375,0.0
EfficientNetB0,0.114375,0.0
EfficientNetB0,0.115,0.0
EfficientNetB0,0.115625,0.0
EfficientNetB0,0.11625,0.0
EfficientNetB0,0.116875,0.0
EfficientNetB0,0.1175,0.0
EfficientNetB0,0.118125,0.0
EfficientNetB0,0.11875,0.0
EfficientNetB0,0.119375,0.0
EfficientNetB0,0.12,0.0
EfficientNetB0,0.120625,0.0
EfficientNetB0,0.12125,0.0
EfficientNetB0,0.121875,0.0
EfficientNetB0,0.1225,0.0
EfficientNetB0,0.123125,0.0
EfficientNetB0,0.12375,0.0
EfficientNetB0,0.124375,0.0
EfficientNetB0,0.125,0.0
EfficientNetB0,0.125625,0.0
EfficientNetB0,0.12625,0.0
EfficientNetB0,0.126875,0.0
EfficientNetB0,0.1275,0.0
EfficientNetB0,0.128125,0.0
EfficientNetB0,0.12875,0.0
EfficientNetB0,0.129375,0.0
EfficientNetB0,0.13,0.0
EfficientNetB0,0.130625,0.0
EfficientNetB0,0.13125,0.0
EfficientNetB0,0.131875,0.0
EfficientNetB0,0.1325,0.0
EfficientNetB0,0.133125,0.0
EfficientNetB0,0.13375,0.0
EfficientNetB0,0.134375,0.0
EfficientNetB0,0.135,0.0
EfficientNetB0,0.135625,0.0
EfficientNetB0,0.13625,0.0
EfficientNetB0,0.136875,0.0
EfficientNetB0,0.1375,0.0
EfficientNetB0,0.138125,0.0
EfficientNetB0,0.13875,0.0
EfficientNetB0,0.139375,0.0
EfficientNetB0,0.14,0.0
EfficientNetB0,0.140625,0.0
EfficientNetB0,0.14125,0.0
EfficientNetB0,0.141875,0.0
EfficientNetB0,0.1425,0.0
EfficientNetB0,0.143125,0.0
EfficientNetB0,0.14375,0.0
EfficientNetB0,0.144375,0.0
EfficientNetB0,0.145,0.0
EfficientNetB0,0.145625,0.0
EfficientNetB0,0.14625,0.0
EfficientNetB0,0.146875,0.0
EfficientNetB0,0.1475,0.0
EfficientNetB0,0.148125,0.0
EfficientNetB0,0.14875,0.0
EfficientNetB0,0.149375,0.0
EfficientNetB0,0.15,0.0
EfficientNetB0,0.150625,0.0
EfficientNetB0,0.15125,0.0
EfficientNetB0,0.151875,0.0
EfficientNetB0,0.1525,0.0
EfficientNetB0,0.153125,0.0
EfficientNetB0,0.15375,0.0
EfficientNetB0,0.154375,0.0
EfficientNetB0,0.155,0.0
EfficientNetB0,0.155625,0.0
EfficientNetB0,0.15625,0.0
EfficientNetB0,0.156875,0.0
EfficientNetB0,0.1575,0.0
EfficientNetB0,0.158125,0.0
EfficientNetB0,0.15875,0.0
EfficientNetB0,0.159375,0.0
EfficientNetB0,0.16,0.0
EfficientNetB0,0.160625,0.0
EfficientNetB0,0.16125,0.0
EfficientNetB0,0.161875,0.0
EfficientNetB0,0.1625,0.0
EfficientNetB0,0.163125,0.0
EfficientNetB0,0.16375,0.0
EfficientNetB0,0.164375,0.0
EfficientNetB0,0.165,0.0
EfficientNetB0,0.165625,0.0
EfficientNetB0,0.16625,0.0
EfficientNetB0,0.166875,0.0
EfficientNetB0,0.1675,0.0
EfficientNetB0,0.168125,0.0
EfficientNetB0,0.16875,0.0
EfficientNetB0,0.169375,0.0
EfficientNetB0,0.17,0.0
EfficientNetB0,0.170625,0.0
EfficientNetB0,0.17125,0.0
EfficientNetB0,0.171875,0.0
EfficientNetB0,0.1725,0.0
EfficientNetB0,0.173125,0.0
EfficientNetB0,0.17375,0.0
EfficientNetB0,0.174375,0.0
EfficientNetB0,0.175,0.0
EfficientNetB0,0.175625,0.0
EfficientNetB0,0.17625,0.0
EfficientNetB0,0.176875,0.0
EfficientNetB0,0.1775,0.0
EfficientNetB0,0.178125,0.0
EfficientNetB0,0.17875,0.0
EfficientNetB0,0.179375,0.0
EfficientNetB0,0.18,0.0
EfficientNetB0,0.180625,0.0
EfficientNetB0,0.18125,0.0
EfficientNetB0,0.181875,0.0
EfficientNetB0,0.1825,0.0
EfficientNetB0,0.183125,0.0
EfficientNetB0,0.18375,0.0
EfficientNetB0,0.184375,0.0
EfficientNetB0,0.185,0.0
EfficientNetB0,0.185625,0.0
EfficientNetB0,0.18625,0.0
EfficientNetB0,0.186875,0.0
EfficientNetB0,0.1875,0.0
EfficientNetB0,0.188125,0.0
EfficientNetB0,0.18875,0.0
EfficientNetB0,0.189375,0.0
EfficientNetB0,0.19,0.0
EfficientNetB0,0.190625,0.0
EfficientNetB0,0.19125,0.0
EfficientNetB0,0.191875,0.0
EfficientNetB0,0.1925,0.0
EfficientNetB0,0.193125,0.0
EfficientNetB0,0.19375,0.0
EfficientNetB0,0.194375,0.0
EfficientNetB0,0.195,0.0
EfficientNetB0,0.195625,0.0
EfficientNetB0,0.19625,0.0
EfficientNetB0,0.196875,0.0
EfficientNetB0,0.1975,0.0
EfficientNetB0,0.198125,0.0
EfficientNetB0,0.19875,0.0
EfficientNetB0,0.199375,0.0
EfficientNetB0,0.2,0.0
EfficientNetB0,0.200625,0.0
EfficientNetB0,0.20125,0.0
EfficientNetB0,0.201875,0.0
EfficientNetB0,0.2025,0.0
EfficientNetB0,0.203125,0.0
EfficientNetB0,0.20375,0.0
EfficientNetB0,0.204375,0.0
EfficientNetB0,0.205,0.0
EfficientNetB0,0.205625,0.0
EfficientNetB0,0.20625,0.0
EfficientNetB0,0.206875,0.0
EfficientNetB0,0.2075,0.0
EfficientNetB0,0.208125,0.0
EfficientNetB0,0.20875,0.0
EfficientNetB0,0.209375,0.0
EfficientNetB0,0.21,0.0
EfficientNetB0,0.210625,0.0
EfficientNetB0,0.21125,0.0
EfficientNetB0,0.211875,0.0
EfficientNetB0,0.2125,0.0
EfficientNetB0,0.213125,0.0
EfficientNetB0,0.21375,0.0
EfficientNetB0,0.214375,0.0
EfficientNetB0,0.215,0.0
EfficientNetB0,0.215625,0.0
EfficientNetB0,0.21625,0.0
EfficientNetB0,0.216875,0.0
EfficientNetB0,0.2175,0.0
EfficientNetB0,0.218125,0.0
EfficientNetB0,0.21875,0.0
EfficientNetB0,0.219375,0.0
EfficientNetB0,0.22,0.0
EfficientNetB0,0.220625,0.0
EfficientNetB0,0.22125,0.0
EfficientNetB0,0.221875,0.0
EfficientNetB0,0.2225,0.0
EfficientNetB0,0.223125,0.0
EfficientNetB0,0.22375,0.0
EfficientNetB0,0.224375,0.0
EfficientNetB0,0.225,0.0
EfficientNetB0,0.225625,0.0
EfficientNetB0,0.22625,0.0
EfficientNetB0,0.226875,0.0
EfficientNetB0,0.2275,0.0
EfficientNetB0,0.228125,0.0
EfficientNetB0,0.22875,0.0
EfficientNetB0,0.229375,0.0
EfficientNetB0,0.23,0.0
EfficientNetB0,0.230625,0.0
EfficientNetB0,0.23125,0.0
EfficientNetB0,0.231875,0.0
EfficientNetB0,0.2325,0.0
EfficientNetB0,0.233125,0.0
EfficientNetB0,0.23375,0.0
EfficientNetB0,0.234375,0.0
EfficientNetB0,0.235,0.0
EfficientNetB0,0.235625,0.0
EfficientNetB0,0.23625,0.0
EfficientNetB0,0.236875,0.0
EfficientNetB0,0.2375,0.0
EfficientNetB0,0.238125,0.0
EfficientNetB0,0.23875,0.0
EfficientNetB0,0.239375,0.0
EfficientNetB0,0.24,0.0
EfficientNetB0,0.240625,0.0
EfficientNetB0,0.24125,0.0
EfficientNetB0,0.241875,0.0
EfficientNetB0,0.2425,0.0
EfficientNetB0,0.243125,0.0
EfficientNetB0,0.24375,0.0
EfficientNetB0,0.244375,0.0
EfficientNetB0,0.245,0.0
EfficientNetB0,0.245625,0.0
EfficientNetB0,0.24625,0.0
EfficientNetB0,0.246875,0.0
EfficientNetB0,0.2475,0.0
EfficientNetB0,0.248125,0.0
EfficientNetB0,0.24875,0.0
EfficientNetB0,0.249375,0.0
EfficientNetB0,0.25,0.0
EfficientNetB0,0.250625,0.0
EfficientNetB0,0.25125,0.0
EfficientNetB0,0.251875,0.0
EfficientNetB0,0.2525,0.0
EfficientNetB0,0.253125,0.0
EfficientNetB0,0.25375,0.0
EfficientNetB0,0.254375,0.0
EfficientNetB0,0.255,0.0
EfficientNetB0,0.255625,0.0
EfficientNetB0,0.25625,0.0
EfficientNetB0,0.256875,0.0
EfficientNetB0,0.2575,0.0
EfficientNetB0,0.258125,0.0
EfficientNetB0,0.25875,0.0
EfficientNetB0,0.259375,0.0
EfficientNetB0,0.26,0.0
EfficientNetB0,0.260625,0.0
EfficientNetB0,0.26125,0.0
EfficientNetB0,0.261875,0.0
EfficientNetB0,0.2625,0.0
EfficientNetB0,0.263125,0.0
EfficientNetB0,0.26375,0.0
EfficientNetB0,0.264375,0.0
EfficientNetB0,0.265,0.0
EfficientNetB0,0.265625,0.0
EfficientNetB0,0.26625,0.0
EfficientNetB0,0.266875,0.0
EfficientNetB0,0.2675,0.0
EfficientNetB0,0.268125,0.0
EfficientNetB0,0.26875,0.0
EfficientNetB0,0.269375,0.0
EfficientNetB0,0.27,0.0
EfficientNetB0,0.270625,0.0
EfficientNetB0,0.27125,0.0
EfficientNetB0,0.271875,0.0
EfficientNetB0,0.2725,0.0
EfficientNetB0,0.273125,0.0
EfficientNetB0,0.27375,0.0
EfficientNetB0,0.274375,0.0
EfficientNetB0,0.275,0.0
EfficientNetB0,0.275625,0.0
EfficientNetB0,0.27625,0.0
EfficientNetB0,0.276875,0.0
EfficientNetB0,0.2775,0.0
EfficientNetB0,0.278125,0.0
EfficientNetB0,0.27875,0.0
EfficientNetB0,0.279375,0.0
EfficientNetB0,0.28,0.0
EfficientNetB0,0.280625,0.0
EfficientNetB0,0.28125,0.0
EfficientNetB0,0.281875,0.0
EfficientNetB0,0.2825,0.0
EfficientNetB0,0.283125,0.0
EfficientNetB0,0.28375,0.0
EfficientNetB0,0.284375,0.0
EfficientNetB0,0.285,0.0
EfficientNetB0,0.285625,0.0
EfficientNetB0,0.28625,0.0
EfficientNetB0,0.286875,0.0
EfficientNetB0,0.2875,0.0
EfficientNetB0,0.288125,0.0
EfficientNetB0,0.28875,0.0
EfficientNetB0,0.289375,0.0
EfficientNetB0,0.29,0.0
EfficientNetB0,0.290625,0.0
EfficientNetB0,0.29125,0.0
EfficientNetB0,0.291875,0.0
EfficientNetB0,0.2925,0.0
EfficientNetB0,0.293125,0.0
EfficientNetB0,0.29375,0.0
EfficientNetB0,0.294375,0.0
EfficientNetB0,0.295,0.0
